customer_id,first_name,last_name,email,city,region,signup_date,loyalty_tier,acquisition_channel
C023372,Sam,Garcia,sam.garcia23372@example.com,Nashville,South,2023-03-31,,Paid Search
C000574,Taylor,Adams,taylor.adams574@example.com,Pittsburgh,Northeast,2023-03-31,,Organic
C024938,Kai,Kim,kai.kim24938@example.com,Detroit,Midwest,2021-11-12,,Retail Store
C007175,Parker,Smith,parker.smith7175@example.com,Philadelphia,Northeast,2025-11-29,Silver,Retail Store
C019058,Jordan,Garcia,jordan.garcia19058@example.com,Denver,West,2024-01-17,,Social
C017715,Jordan,Johnson,jordan.johnson17715@example.com,Boston,Northeast,2021-12-05,,Paid Search
C018656,Avery,Adams,avery.adams18656@example.com,Atlanta,South,2025-11-16,,Organic
C016309,Riley,Rivera,riley.rivera16309@example.com,Charlotte,South,2022-03-23,Silver,Paid Search
C015403,Kai,Brooks,kai.brooks15403@example.com,Providence,Northeast,2023-06-07,Gold,Organic
C021081,Taylor,Patel,taylor.patel21081@example.com,Pittsburgh,Northeast,2025-01-02,,Paid Search
C027103,Kai,Lee,kai.lee27103@example.com,Los Angeles,West,2022-04-27,,Retail Store
C011136,Jordan,Patel,jordan.patel11136@example.com,Dallas,South,2024-05-10,Gold,Retail Store
C002603,Kai,Rivera,kai.rivera2603@example.com,New York,Northeast,2023-01-29,,Paid Search
C004179,Jordan,Brooks,jordan.brooks4179@example.com,Austin,South,2021-11-16,Silver,Paid Search
C019678,Taylor,Lee,taylor.lee19678@example.com,Pittsburgh,Northeast,2025-01-08,Silver,Referral
C024010,Jordan,Martinez,jordan.martinez24010@example.com,Phoenix,West,2021-11-09,,Paid Search
C019162,Taylor,Martinez,taylor.martinez19162@example.com,Pittsburgh,Northeast,2024-08-22,Silver,Paid Search
C022995,Taylor,Hughes,taylor.hughes22995@example.com,Charlotte,South,2023-10-25,,Referral
C015982,Cameron,Brooks,cameron.brooks15982@example.com,New York,Northeast,2024-04-09,Silver,Paid Search
C024628,Sam,Garcia,sam.garcia24628@example.com,Phoenix,West,2022-06-06,Gold,Organic
C018876,Casey,Smith,casey.smith18876@example.com,Chicago,Midwest,2021-04-22,Silver,Social
C009540,Taylor,Lee,taylor.lee9540@example.com,Austin,South,2025-07-20,,Social
C002820,Riley,Garcia,riley.garcia2820@example.com,Dallas,South,2025-10-27,,Paid Search
C028497,Sam,Hughes,sam.hughes28497@example.com,Dallas,South,2021-01-11,,Paid Search
C007726,Riley,Johnson,riley.johnson7726@example.com,Philadelphia,Northeast,2025-02-27,,Referral
C024507,Cameron,Hughes,cameron.hughes24507@example.com,Nashville,South,2023-04-26,Gold,Social
C029509,Alex,Davis,alex.davis29509@example.com,Philadelphia,Northeast,2024-12-22,,Organic
C001451,Morgan,Smith,morgan.smith1451@example.com,Boston,Northeast,2022-06-27,,Retail Store
C012340,Kai,Martinez,kai.martinez12340@example.com,Los Angeles,West,2025-06-09,,Paid Search
C020269,Alex,Turner,alex.turner20269@example.com,Dallas,South,2024-05-26,Silver,Paid Search
C000398,Parker,Smith,parker.smith398@example.com,Columbus,Midwest,2023-06-17,Gold,Retail Store
C004868,Cameron,Johnson,cameron.johnson4868@example.com,Los Angeles,West,2024-03-05,Gold,Paid Search
C004745,Avery,Garcia,avery.garcia4745@example.com,Columbus,Midwest,2024-01-29,,Organic
C002241,Parker,Chen,parker.chen2241@example.com,Seattle,West,2021-02-11,,Paid Search
C008675,Casey,Adams,casey.adams8675@example.com,Providence,Northeast,2021-04-01,Silver,Paid Search
C009888,Sam,Patel,sam.patel9888@example.com,Seattle,West,2022-01-10,,Organic
C009243,Avery,Garcia,avery.garcia9243@example.com,Philadelphia,Northeast,2021-06-17,Gold,Paid Search
C016144,Cameron,Rivera,cameron.rivera16144@example.com,Minneapolis,Midwest,2025-10-06,,Retail Store
C029112,Alex,Turner,alex.turner29112@example.com,Boston,Northeast,2024-09-23,Silver,Referral
C007443,Parker,Turner,parker.turner7443@example.com,Atlanta,South,2025-01-10,Silver,Referral
C006907,Parker,Adams,parker.adams6907@example.com,Dallas,South,2023-08-16,,Retail Store
C006523,Taylor,Garcia,taylor.garcia6523@example.com,Atlanta,South,2024-11-27,Silver,Retail Store
C029405,Sam,Brooks,sam.brooks29405@example.com,Seattle,West,2024-03-04,,Paid Search
C016613,Sam,Davis,sam.davis16613@example.com,Nashville,South,2022-04-24,,Retail Store
C014993,Emerson,Johnson,emerson.johnson14993@example.com,Charlotte,South,2024-11-29,Silver,Social
C024361,Morgan,Martinez,morgan.martinez24361@example.com,Dallas,South,2025-08-08,Silver,Referral
C019794,Quinn,Chen,quinn.chen19794@example.com,Austin,South,2021-05-12,,Referral
C012586,Cameron,Garcia,cameron.garcia12586@example.com,Chicago,Midwest,2022-03-07,,Organic
C021606,Drew,Davis,drew.davis21606@example.com,Indianapolis,Midwest,2024-04-01,Silver,Organic
C022797,Parker,Brooks,parker.brooks22797@example.com,Seattle,West,2023-05-20,Silver,Paid Search
C019287,Jordan,Martinez,jordan.martinez19287@example.com,Detroit,Midwest,2022-04-11,Gold,Retail Store
C008352,Cameron,Hughes,cameron.hughes8352@example.com,Philadelphia,Northeast,2021-11-16,Silver,Referral
C000093,Emerson,Chen,emerson.chen93@example.com,Denver,West,2025-07-16,Gold,Referral
C013039,Kai,Turner,kai.turner13039@example.com,Los Angeles,West,2024-10-14,,Organic
C011873,Jordan,Hughes,jordan.hughes11873@example.com,Phoenix,West,2023-09-21,Silver,Organic
C017386,Jordan,Turner,jordan.turner17386@example.com,Chicago,Midwest,2024-07-25,Platinum,Paid Search
C011734,Jordan,Adams,jordan.adams11734@example.com,Nashville,South,2024-03-25,,Organic
C024315,Drew,Chen,drew.chen24315@example.com,Providence,Northeast,2021-07-21,,Retail Store
C023678,Morgan,Garcia,morgan.garcia23678@example.com,Boston,Northeast,2024-09-06,Silver,Organic
C016967,Emerson,Brooks,emerson.brooks16967@example.com,Los Angeles,West,2021-06-02,Silver,Referral
C002731,Sam,Davis,sam.davis2731@example.com,Phoenix,West,2025-10-30,,Organic
C011223,Cameron,Smith,cameron.smith11223@example.com,Columbus,Midwest,2022-09-07,,Retail Store
C001484,Casey,Patel,casey.patel1484@example.com,Seattle,West,2025-09-23,Silver,Organic
C024134,Cameron,Hughes,cameron.hughes24134@example.com,Atlanta,South,2024-10-20,Silver,Retail Store
C027254,Riley,Martinez,riley.martinez27254@example.com,Philadelphia,Northeast,2021-05-13,,Social
C026552,Quinn,Chen,quinn.chen26552@example.com,Dallas,South,2025-11-28,,Referral
C005983,Taylor,Kim,taylor.kim5983@example.com,Providence,Northeast,2021-04-20,,Retail Store
C013102,Taylor,Adams,taylor.adams13102@example.com,New York,Northeast,2022-07-19,Silver,Paid Search
C021111,Taylor,Garcia,taylor.garcia21111@example.com,Detroit,Midwest,2021-03-12,,Social
C022744,Morgan,Garcia,morgan.garcia22744@example.com,New York,Northeast,2021-02-02,Gold,Social
C009294,Cameron,Chen,cameron.chen9294@example.com,Detroit,Midwest,2021-02-16,,Referral
C006910,Avery,Lee,avery.lee6910@example.com,Denver,West,2021-10-20,Silver,Paid Search
C027273,Emerson,Lee,emerson.lee27273@example.com,Austin,South,2024-01-15,,Referral
C007043,Sam,Brooks,sam.brooks7043@example.com,Providence,Northeast,2021-12-14,,Social
C006629,Casey,Davis,casey.davis6629@example.com,Los Angeles,West,2023-08-10,Gold,Retail Store
C027597,Casey,Garcia,casey.garcia27597@example.com,Boston,Northeast,2025-06-21,,Referral
C018368,Parker,Patel,parker.patel18368@example.com,Nashville,South,2025-11-16,,Social
C020490,Alex,Davis,alex.davis20490@example.com,Denver,West,2024-01-06,Silver,Paid Search
C029690,Riley,Adams,riley.adams29690@example.com,Atlanta,South,2023-09-17,,Paid Search
C011307,Emerson,Martinez,emerson.martinez11307@example.com,Minneapolis,Midwest,2023-01-18,Gold,Retail Store
C024179,Riley,Lee,riley.lee24179@example.com,Chicago,Midwest,2023-03-27,Silver,Paid Search
C007365,Drew,Davis,drew.davis7365@example.com,Denver,West,2024-06-02,Silver,Organic
C028702,Quinn,Rivera,quinn.rivera28702@example.com,Columbus,Midwest,2024-10-11,Silver,Organic
C026690,Parker,Chen,parker.chen26690@example.com,Pittsburgh,Northeast,2025-08-14,Gold,Retail Store
C015957,Riley,Brooks,riley.brooks15957@example.com,Dallas,South,2024-06-19,,Paid Search
C018110,Kai,Chen,kai.chen18110@example.com,Chicago,Midwest,2024-03-19,,Organic
C024014,Jordan,Johnson,jordan.johnson24014@example.com,Columbus,Midwest,2023-10-14,Platinum,Referral
C000352,Morgan,Johnson,morgan.johnson352@example.com,Philadelphia,Northeast,2024-10-06,,Paid Search
C008300,Kai,Kim,kai.kim8300@example.com,Austin,South,2025-08-24,Silver,Referral
C003877,Morgan,Garcia,morgan.garcia3877@example.com,New York,Northeast,2024-12-14,Silver,Paid Search
C011154,Sam,Johnson,sam.johnson11154@example.com,Nashville,South,2022-12-11,,Referral
C010301,Kai,Chen,kai.chen10301@example.com,Columbus,Midwest,2024-01-13,Gold,Social
C021714,Parker,Lee,parker.lee21714@example.com,Indianapolis,Midwest,2025-07-18,,Organic
C014444,Alex,Martinez,alex.martinez14444@example.com,Indianapolis,Midwest,2021-02-18,Silver,Social
C016766,Drew,Patel,drew.patel16766@example.com,Nashville,South,2024-03-31,Gold,Organic
C026931,Drew,Brooks,drew.brooks26931@example.com,Seattle,West,2022-03-12,Platinum,Referral
C021348,Emerson,Turner,emerson.turner21348@example.com,Detroit,Midwest,2022-06-16,Silver,Paid Search
C000743,Emerson,Chen,emerson.chen743@example.com,Denver,West,2021-03-16,Silver,Referral
C011353,Avery,Davis,avery.davis11353@example.com,Philadelphia,Northeast,2022-05-01,Gold,Social
C003065,Drew,Hughes,drew.hughes3065@example.com,Atlanta,South,2022-09-30,,Paid Search
C027495,Cameron,Brooks,cameron.brooks27495@example.com,Denver,West,2025-05-14,,Organic
C023735,Drew,Rivera,drew.rivera23735@example.com,Columbus,Midwest,2021-08-25,,Paid Search
C014511,Morgan,Rivera,morgan.rivera14511@example.com,Denver,West,2025-08-02,Silver,Referral
C008652,Morgan,Adams,morgan.adams8652@example.com,Portland,West,2022-12-10,Gold,Paid Search
C027923,Avery,Turner,avery.turner27923@example.com,Austin,South,2024-10-11,Gold,Paid Search
C025881,Emerson,Chen,emerson.chen25881@example.com,Phoenix,West,2022-12-11,Gold,Social
C015548,Jordan,Brooks,jordan.brooks15548@example.com,Portland,West,2024-09-06,Platinum,Paid Search
C029697,Riley,Smith,riley.smith29697@example.com,Denver,West,2023-11-15,,Paid Search
C025270,Quinn,Chen,quinn.chen25270@example.com,Dallas,South,2025-07-11,Silver,Organic
C018552,Parker,Smith,parker.smith18552@example.com,Austin,South,2023-12-31,,Paid Search
C005211,Alex,Brooks,alex.brooks5211@example.com,Philadelphia,Northeast,2024-07-09,Gold,Paid Search
C015913,Sam,Chen,sam.chen15913@example.com,Minneapolis,Midwest,2022-12-13,,Referral
C017463,Casey,Garcia,casey.garcia17463@example.com,Providence,Northeast,2024-02-18,,Organic
C001088,Casey,Adams,casey.adams1088@example.com,Indianapolis,Midwest,2024-02-29,,Social
C007133,Parker,Patel,parker.patel7133@example.com,New York,Northeast,2024-10-04,,Paid Search
C009996,Riley,Chen,riley.chen9996@example.com,Seattle,West,2024-08-10,,Retail Store
C027047,Taylor,Kim,taylor.kim27047@example.com,Pittsburgh,Northeast,2025-01-26,Silver,Social
C029018,Riley,Chen,riley.chen29018@example.com,Pittsburgh,Northeast,2022-03-04,,Organic
C018838,Jordan,Rivera,jordan.rivera18838@example.com,Detroit,Midwest,2025-03-11,,Referral
C018198,Casey,Patel,casey.patel18198@example.com,Nashville,South,2023-12-29,,Social
C015644,Jordan,Davis,jordan.davis15644@example.com,Philadelphia,Northeast,2024-10-06,,Paid Search
C004580,Drew,Lee,drew.lee4580@example.com,Boston,Northeast,2023-12-31,Silver,Retail Store
C011379,Sam,Johnson,sam.johnson11379@example.com,,South,2023-04-05,,Referral
C001054,Emerson,Martinez,emerson.martinez1054@example.com,New York,Northeast,2022-04-11,Silver,Social
C012218,Alex,Brooks,alex.brooks12218@example.com,Charlotte,South,2025-01-24,Silver,Retail Store
C018918,Jordan,Lee,jordan.lee18918@example.com,Chicago,Midwest,2021-03-06,Platinum,Social
C020778,Emerson,Smith,emerson.smith20778@example.com,Charlotte,South,2023-11-02,,Social
C014098,Kai,Turner,kai.turner14098@example.com,Philadelphia,Northeast,2023-06-07,,Paid Search
C021850,Drew,Davis,drew.davis21850@example.com,Nashville,South,2025-07-28,,Referral
C019437,Kai,Garcia,kai.garcia19437@example.com,Philadelphia,Northeast,2024-06-13,,Paid Search
C004581,Alex,Smith,alex.smith4581@example.com,New York,Northeast,2024-12-03,,Organic
C019595,Casey,Lee,casey.lee19595@example.com,Denver,West,2024-11-21,Silver,Paid Search
C018108,Emerson,Martinez,emerson.martinez18108@example.com,Pittsburgh,Northeast,2024-02-21,Silver,Organic
C023967,Sam,Adams,sam.adams23967@example.com,Austin,South,2024-01-10,Silver,Referral
C024871,Parker,Adams,parker.adams24871@example.com,Nashville,South,2022-10-29,Silver,Paid Search
C011995,Sam,Patel,sam.patel11995@example.com,Philadelphia,Northeast,2022-11-26,Silver,Organic
C025338,Jordan,Davis,jordan.davis25338@example.com,Dallas,South,2023-02-07,Gold,Referral
C006215,Alex,Adams,alex.adams6215@example.com,Providence,Northeast,2021-09-15,Silver,Organic
C028062,Quinn,Davis,quinn.davis28062@example.com,Nashville,South,2021-09-20,Silver,Referral
C010674,Cameron,Davis,cameron.davis10674@example.com,Atlanta,South,2022-05-17,,Retail Store
C019961,Alex,Hughes,alex.hughes19961@example.com,Detroit,Midwest,2023-05-04,,Social
C004207,Kai,Rivera,kai.rivera4207@example.com,Chicago,Midwest,2022-11-30,Silver,Referral
C021344,Taylor,Adams,taylor.adams21344@example.com,Seattle,West,2023-07-17,Silver,Social
C013433,Cameron,Davis,cameron.davis13433@example.com,Minneapolis,Midwest,2023-10-16,,Paid Search
C010868,Taylor,Lee,taylor.lee10868@example.com,Columbus,Midwest,2024-01-10,,Organic
C026692,Parker,Rivera,parker.rivera26692@example.com,Charlotte,South,2023-03-19,,Organic
C021742,Morgan,Kim,morgan.kim21742@example.com,Charlotte,South,2021-08-19,,Retail Store
C003548,Alex,Turner,alex.turner3548@example.com,Atlanta,South,2024-06-28,Silver,Social
C025699,Morgan,Johnson,morgan.johnson25699@example.com,Austin,South,2023-05-08,Gold,Social
C001119,Parker,Garcia,parker.garcia1119@example.com,Minneapolis,Midwest,2023-03-02,,Referral
C004707,Cameron,Patel,cameron.patel4707@example.com,Minneapolis,Midwest,2021-04-16,Gold,Organic
C025163,Jordan,Davis,jordan.davis25163@example.com,Los Angeles,West,2023-08-28,Gold,Paid Search
C016672,Kai,Chen,kai.chen16672@example.com,Nashville,South,2022-11-21,Silver,Organic
C000627,Alex,Patel,alex.patel627@example.com,Charlotte,South,2025-10-04,,Organic
C002885,Emerson,Lee,emerson.lee2885@example.com,Columbus,Midwest,2022-07-06,Gold,Retail Store
C018416,Riley,Martinez,riley.martinez18416@example.com,Seattle,West,2024-05-20,,Organic
C025241,Casey,Davis,casey.davis25241@example.com,Pittsburgh,Northeast,2025-08-13,,Organic
C027176,Avery,Smith,avery.smith27176@example.com,Charlotte,South,2023-01-11,,Retail Store
C012029,Parker,Davis,parker.davis12029@example.com,Denver,West,2021-08-25,Silver,Referral
C029574,Casey,Brooks,casey.brooks29574@example.com,Providence,Northeast,2021-01-03,,Organic
C010329,Jordan,Rivera,jordan.rivera10329@example.com,Minneapolis,Midwest,2025-05-14,,Organic
C009203,Taylor,Hughes,taylor.hughes9203@example.com,Denver,West,2021-07-23,Silver,Retail Store
C001537,Casey,Turner,casey.turner1537@example.com,Dallas,South,2025-09-03,,Retail Store
C004703,Morgan,Adams,morgan.adams4703@example.com,Atlanta,South,2022-03-02,Silver,Paid Search
C020530,Drew,Turner,drew.turner20530@example.com,Boston,Northeast,2021-02-09,,Paid Search
C026118,Jordan,Chen,jordan.chen26118@example.com,Detroit,Midwest,2024-07-17,,Paid Search
C029358,Parker,Garcia,parker.garcia29358@example.com,Los Angeles,West,2023-01-22,,Paid Search
C022596,Sam,Davis,sam.davis22596@example.com,Nashville,South,2021-05-06,Gold,Referral
C000448,Drew,Adams,drew.adams448@example.com,Philadelphia,Northeast,2025-02-18,,Social
C022035,Taylor,Chen,taylor.chen22035@example.com,New York,Northeast,2023-04-22,,Referral
C009933,Cameron,Martinez,cameron.martinez9933@example.com,Philadelphia,Northeast,2022-10-22,,Referral
C020521,Taylor,Rivera,taylor.rivera20521@example.com,Providence,Northeast,2021-05-25,Platinum,Paid Search
C027304,Riley,Martinez,riley.martinez27304@example.com,Indianapolis,Midwest,2025-02-13,,Referral
C025632,Quinn,Garcia,quinn.garcia25632@example.com,Los Angeles,West,2025-03-06,,Retail Store
C004141,Taylor,Kim,taylor.kim4141@example.com,Providence,Northeast,2021-05-08,,Paid Search
C020433,Jordan,Kim,jordan.kim20433@example.com,Dallas,South,2024-09-20,,Retail Store
C012529,Drew,Turner,drew.turner12529@example.com,Boston,Northeast,2025-02-25,,Retail Store
C012236,Cameron,Johnson,cameron.johnson12236@example.com,Nashville,South,2025-11-10,,Social
C008030,Morgan,Adams,morgan.adams8030@example.com,Phoenix,West,2022-09-10,Silver,Retail Store
C011128,Kai,Rivera,kai.rivera11128@example.com,New York,Northeast,2023-08-14,,Referral
C021915,Alex,Adams,alex.adams21915@example.com,Denver,West,2025-02-25,,Paid Search
C012533,Alex,Martinez,alex.martinez12533@example.com,Providence,Northeast,2022-01-01,Platinum,Paid Search
C012827,Sam,Patel,sam.patel12827@example.com,Seattle,West,2025-11-24, gold ,Referral
C013009,Alex,Garcia,alex.garcia13009@example.com,Pittsburgh,Northeast,2024-01-27,,Paid Search
C012643,Taylor,Smith,taylor.smith12643@example.com,Columbus,Midwest,2023-07-07,Silver,Retail Store
C022263,Alex,Turner,alex.turner22263@example.com,New York,Northeast,2023-07-07,Silver,Organic
C028213,Kai,Turner,kai.turner28213@example.com,Philadelphia,Northeast,2023-07-21,Silver,Retail Store
C009214,Avery,Johnson,avery.johnson9214@example.com,Denver,West,2023-08-04,Gold,Paid Search
C014054,Riley,Rivera,riley.rivera14054@example.com,Detroit,Midwest,2025-06-02,,Organic
C006149,Drew,Lee,drew.lee6149@example.com,Phoenix,West,2025-04-27,,Organic
C020124,Casey,Garcia,casey.garcia20124@example.com,Austin,South,2025-06-03,Platinum,Organic
C003161,Kai,Kim,kai.kim3161@example.com,Chicago,Midwest,2021-01-04,,Social
C000274,Riley,Chen,riley.chen274@example.com,Dallas,South,2024-07-16,Silver,Paid Search
C023230,Emerson,Martinez,emerson.martinez23230@example.com,Providence,Northeast,2025-09-09,Gold,Referral
C016188,Sam,Rivera,sam.rivera16188@example.com,New York,Northeast,2025-09-07,Platinum,Paid Search
C003319,Casey,Chen,casey.chen3319@example.com,Philadelphia,Northeast,2022-06-17,,Social
C003712,Avery,Rivera,avery.rivera3712@example.com,New York,Northeast,2025-03-27, gold ,Retail Store
C013507,Kai,Johnson,kai.johnson13507@example.com,Indianapolis,Midwest,2023-12-04,Silver,Referral
C012555,Kai,Rivera,kai.rivera12555@example.com,Portland,West,2025-04-02,,Organic
C018835,Parker,Martinez,parker.martinez18835@example.com,Phoenix,West,2021-06-01,Gold,Retail Store
C006831,Alex,Garcia,alex.garcia6831@example.com,New York,Northeast,2025-02-11,Gold,Paid Search
C011575,Riley,Hughes,riley.hughes11575@example.com,Nashville,South,2024-08-30,,Referral
C003661,Taylor,Chen,taylor.chen3661@example.com,Seattle,West,2024-05-02,Gold,Social
C012520,Cameron,Smith,cameron.smith12520@example.com,Indianapolis,Midwest,2022-06-30,,Organic
C018087,Jordan,Martinez,jordan.martinez18087@example.com,Phoenix,West,2022-02-20,,Referral
C020483,Parker,Kim,parker.kim20483@example.com,Columbus,Midwest,2022-09-17,Silver,Organic
C015790,Cameron,Chen,cameron.chen15790@example.com,Nashville,South,2023-04-26,Platinum,Organic
C008758,Parker,Brooks,parker.brooks8758@example.com,Phoenix,West,2024-04-19,Silver,Retail Store
C001442,Alex,Turner,alex.turner1442@example.com,Philadelphia,Northeast,2023-02-05,,Referral
